AI_ML_Skills,Academic_Performance_Score,Algorithms_Skills,Business_Analysis_Skills,Coding_Skills_Rating,Communication_Skills,Computer_Architecture_Skills,Computer_Forensics_Skills,Cyber_Security_Skills,Data_Science_Skills,Database_Skills,Distributed_Computing_Skills,Electronics_Skills,Extra-courses did,Graphics_Designing_Skills,Hours working per day,Introvert,Java_Skills,Logical_Reasoning_Skills,Mathematics_Skills,Memory_Capability_Score,Networking_Skills,Operating_Systems_Skills,Programming_Skills,Project_Management_Skills,Public_Speaking_Skills,Python_Skills,Reading_Writing_Skills,SQL_Skills,Software_Development_Skills,Software_Engineering_Skills,Technical_Communication_Skills,Troubleshooting_Skills,can work long time before system?,certifications,hackathons,olympiads,self-learning capability?,talenttests taken?,worked in teams ever?,workshops,Target_Role
2,0.0,0,2,0,2,2,2,2,2,6,2,0,,2.0,,,0,0,0,0,2,0,2,2,0,0,0,0,5,2,2,2,,,,,,,,,Database_Professional
3,0.0,0,3,0,3,3,3,3,3,6,3,0,,3.0,,,0,0,0,0,3,0,3,3,0,0,0,0,0,3,3,3,,,,,,,,,Database_Professional
3,0.0,0,3,0,3,3,3,3,3,6,3,0,,3.0,,,0,0,0,0,3,0,3,3,0,0,0,0,1,3,3,3,,,,,,,,,Database_Professional
3,0.0,0,3,0,3,3,3,3,3,6,3,0,,3.0,,,0,0,0,0,3,0,3,3,0,0,0,0,2,3,3,3,,,,,,,,,Database_Professional
3,0.0,0,3,0,3,3,3,3,3,6,3,0,,3.0,,,0,0,0,0,3,0,3,3,0,0,0,0,3,3,3,3,,,,,,,,,Database_Professional
3,0.0,0,3,0,3,3,3,3,3,6,3,0,,3.0,,,0,0,0,0,3,0,3,3,0,0,0,0,4,3,3,3,,,,,,,,,Database_Professional
3,0.0,0,3,0,3,3,3,3,3,6,3,0,,3.0,,,0,0,0,0,3,0,3,3,0,0,0,0,5,3,3,3,,,,,,,,,Database_Professional
4,0.0,0,4,0,4,4,4,4,4,6,4,0,,4.0,,,0,0,0,0,4,0,4,4,0,0,0,0,0,4,4,4,,,,,,,,,Database_Professional
4,0.0,0,4,0,4,4,4,4,4,6,4,0,,4.0,,,0,0,0,0,4,0,4,4,0,0,0,0,1,4,4,4,,,,,,,,,Database_Professional
4,0.0,0,4,0,4,4,4,4,4,6,4,0,,4.0,,,0,0,0,0,4,0,4,4,0,0,0,0,2,4,4,4,,,,,,,,,Database_Professional
4,0.0,0,4,0,4,4,4,4,4,6,4,0,,4.0,,,0,0,0,0,4,0,4,4,0,0,0,0,3,4,4,4,,,,,,,,,Database_Professional
4,0.0,0,4,0,4,4,4,4,4,6,4,0,,4.0,,,0,0,0,0,4,0,4,4,0,0,0,0,4,4,4,4,,,,,,,,,Database_Professional
4,0.0,0,4,0,4,4,4,4,4,6,4,0,,4.0,,,0,0,0,0,4,0,4,4,0,0,0,0,5,4,4,4,,,,,,,,,Database_Professional
5,0.0,0,5,0,5,5,5,5,5,6,5,0,,5.0,,,0,0,0,0,5,0,5,5,0,0,0,0,0,5,5,5,,,,,,,,,Database_Professional
5,0.0,0,5,0,5,5,5,5,5,6,5,0,,5.0,,,0,0,0,0,5,0,5,5,0,0,0,0,1,5,5,5,,,,,,,,,Database_Professional
5,0.0,0,5,0,5,5,5,5,5,6,5,0,,5.0,,,0,0,0,0,5,0,5,5,0,0,0,0,2,5,5,5,,,,,,,,,Database_Professional
5,0.0,0,5,0,5,5,5,5,5,6,5,0,,5.0,,,0,0,0,0,5,0,5,5,0,0,0,0,3,5,5,5,,,,,,,,,Database_Professional
5,0.0,0,5,0,5,5,5,5,5,6,5,0,,5.0,,,0,0,0,0,5,0,5,5,0,0,0,0,4,5,5,5,,,,,,,,,Database_Professional
5,0.0,0,5,0,5,5,5,5,5,6,5,0,,5.0,,,0,0,0,0,5,0,5,5,0,0,0,0,5,5,5,5,,,,,,,,,Database_Professional
0,0.0,0,0,0,0,0,0,0,0,6,0,0,,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Database_Professional
0,0.0,0,0,0,0,0,0,0,0,6,0,0,,0.0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,Database_Professional
0,0.0,0,0,0,0,0,0,0,0,6,0,0,,0.0,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,,,,,,,,Database_Professional
0,0.0,0,0,0,0,0,0,0,0,6,0,0,,0.0,,,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,,,,,,,,Database_Professional
0,0.0,0,0,0,0,0,0,0,0,6,0,0,,0.0,,,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,,,,,,,,,Database_Professional
0,0.0,0,0,0,0,0,0,0,0,6,0,0,,0.0,,,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,,,,,,,,,Database_Professional
1,0.0,0,1,0,1,1,1,1,1,6,1,0,,1.0,,,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,,,,,,,,,Database_Professional
1,0.0,0,1,0,1,1,1,1,1,6,1,0,,1.0,,,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,,,,,,,,,Database_Professional
1,0.0,0,1,0,1,1,1,1,1,6,1,0,,1.0,,,0,0,0,0,1,0,2,1,0,0,0,0,1,1,1,1,,,,,,,,,Database_Professional
1,0.0,0,1,0,1,1,1,1,1,6,1,0,,1.0,,,0,0,0,0,1,0,3,1,0,0,0,0,1,1,1,1,,,,,,,,,Database_Professional
1,0.0,0,1,0,1,1,1,1,1,6,1,0,,1.0,,,0,0,0,0,1,0,4,1,0,0,0,0,1,1,1,1,,,,,,,,,Database_Professional
1,0.0,0,1,0,1,1,1,1,1,6,1,0,,1.0,,,0,0,0,0,1,0,5,1,0,0,0,0,1,1,1,1,,,,,,,,,Database_Professional
2,0.0,0,2,0,2,2,2,2,2,6,2,0,,2.0,,,0,0,0,0,2,0,0,2,0,0,0,0,2,2,2,2,,,,,,,,,Database_Professional
2,0.0,0,2,0,2,2,2,2,2,6,2,0,,2.0,,,0,0,0,0,2,0,1,2,0,0,0,0,2,2,2,2,,,,,,,,,Database_Professional
2,0.0,0,2,0,2,2,2,2,2,6,2,0,,2.0,,,0,0,0,0,2,0,2,2,0,0,0,0,2,2,2,2,,,,,,,,,Database_Professional
2,0.0,0,2,0,2,2,2,2,2,6,2,0,,2.0,,,0,0,0,0,2,0,3,2,0,0,0,0,2,2,2,2,,,,,,,,,Database_Professional
2,0.0,0,2,0,2,2,2,2,2,6,2,0,,2.0,,,0,0,0,0,2,0,4,2,0,0,0,0,2,2,2,2,,,,,,,,,Database_Professional
2,0.0,0,2,0,2,2,2,2,2,6,2,0,,2.0,,,0,0,0,0,2,0,5,2,0,0,0,0,2,2,2,2,,,,,,,,,Database_Professional
3,0.0,0,3,0,3,3,3,3,3,6,3,0,,3.0,,,0,0,0,0,3,0,0,3,0,0,0,0,3,3,3,3,,,,,,,,,Database_Professional
3,0.0,0,3,0,3,3,3,3,3,6,3,0,,3.0,,,0,0,0,0,3,0,1,3,0,0,0,0,3,3,3,3,,,,,,,,,Database_Professional
3,0.0,0,3,0,3,3,3,3,3,6,3,0,,3.0,,,0,0,0,0,3,0,2,3,0,0,0,0,3,3,3,3,,,,,,,,,Database_Professional
3,0.0,0,3,0,3,3,3,3,3,6,3,0,,3.0,,,0,0,0,0,3,0,3,3,0,0,0,0,3,3,3,3,,,,,,,,,Database_Professional
3,0.0,0,3,0,3,3,3,3,3,6,3,0,,3.0,,,0,0,0,0,3,0,4,3,0,0,0,0,3,3,3,3,,,,,,,,,Database_Professional
3,0.0,0,3,0,3,3,3,3,3,6,3,0,,3.0,,,0,0,0,0,3,0,5,3,0,0,0,0,3,3,3,3,,,,,,,,,Database_Professional
4,0.0,0,4,0,4,4,4,4,4,6,4,0,,4.0,,,0,0,0,0,4,0,0,4,0,0,0,0,4,4,4,4,,,,,,,,,Database_Professional
4,0.0,0,4,0,4,4,4,4,4,6,4,0,,4.0,,,0,0,0,0,4,0,1,4,0,0,0,0,4,4,4,4,,,,,,,,,Database_Professional
4,0.0,0,4,0,4,4,4,4,4,6,4,0,,4.0,,,0,0,0,0,4,0,2,4,0,0,0,0,4,4,4,4,,,,,,,,,Database_Professional
4,0.0,0,4,0,4,4,4,4,4,6,4,0,,4.0,,,0,0,0,0,4,0,3,4,0,0,0,0,4,4,4,4,,,,,,,,,Database_Professional
4,0.0,0,4,0,4,4,4,4,4,6,4,0,,4.0,,,0,0,0,0,4,0,4,4,0,0,0,0,4,4,4,4,,,,,,,,,Database_Professional
4,0.0,0,4,0,4,4,4,4,4,6,4,0,,4.0,,,0,0,0,0,4,0,5,4,0,0,0,0,4,4,4,4,,,,,,,,,Database_Professional
5,0.0,0,5,0,5,5,5,5,5,6,5,0,,5.0,,,0,0,0,0,5,0,0,5,0,0,0,0,5,5,5,5,,,,,,,,,Database_Professional
5,0.0,0,5,0,5,5,5,5,5,6,5,0,,5.0,,,0,0,0,0,5,0,1,5,0,0,0,0,5,5,5,5,,,,,,,,,Database_Professional
5,0.0,0,5,0,5,5,5,5,5,6,5,0,,5.0,,,0,0,0,0,5,0,2,5,0,0,0,0,5,5,5,5,,,,,,,,,Database_Professional
5,0.0,0,5,0,5,5,5,5,5,6,5,0,,5.0,,,0,0,0,0,5,0,3,5,0,0,0,0,5,5,5,5,,,,,,,,,Database_Professional
5,0.0,0,5,0,5,5,5,5,5,6,5,0,,5.0,,,0,0,0,0,5,0,4,5,0,0,0,0,5,5,5,5,,,,,,,,,Database_Professional
5,0.0,0,5,0,5,5,5,5,5,6,5,0,,5.0,,,0,0,0,0,5,0,5,5,0,0,0,0,5,5,5,5,,,,,,,,,Database_Professional
0,0.0,0,0,0,0,0,0,0,0,6,0,0,,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Database_Professional
0,0.0,0,0,0,0,0,0,0,0,6,0,0,,0.0,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,Database_Professional
0,0.0,0,0,0,0,0,0,0,0,6,0,0,,0.0,,,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,,,,,,Database_Professional
0,0.0,0,0,0,0,0,0,0,0,6,0,0,,0.0,,,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,,,,,,,,Database_Professional
0,0.0,0,0,0,0,0,0,0,0,6,0,0,,0.0,,,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,,,,,,,,,Database_Professional
0,0.0,0,0,0,0,0,0,0,0,6,0,0,,0.0,,,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,,,,,,,,,Database_Professional
1,0.0,0,1,0,1,1,1,1,1,6,1,0,,1.0,,,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,,,,,,,,,Database_Professional
1,0.0,0,1,0,1,1,1,1,1,6,1,0,,1.0,,,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,,,,,,,,,Database_Professional
1,0.0,0,1,0,1,1,1,1,1,6,1,0,,1.0,,,0,0,0,0,1,0,1,2,0,0,0,0,1,1,1,1,,,,,,,,,Database_Professional
1,0.0,0,1,0,1,1,1,1,1,6,1,0,,1.0,,,0,0,0,0,1,0,1,3,0,0,0,0,1,1,1,1,,,,,,,,,Database_Professional
1,0.0,0,1,0,1,1,1,1,1,6,1,0,,1.0,,,0,0,0,0,1,0,1,4,0,0,0,0,1,1,1,1,,,,,,,,,Database_Professional
1,0.0,0,1,0,1,1,1,1,1,6,1,0,,1.0,,,0,0,0,0,1,0,1,5,0,0,0,0,1,1,1,1,,,,,,,,,Database_Professional
2,0.0,0,2,0,2,2,2,2,2,6,2,0,,2.0,,,0,0,0,0,2,0,2,0,0,0,0,0,2,2,2,2,,,,,,,,,Database_Professional
2,0.0,0,2,0,2,2,2,2,2,6,2,0,,2.0,,,0,0,0,0,2,0,2,1,0,0,0,0,2,2,2,2,,,,,,,,,Database_Professional
2,0.0,0,2,0,2,2,2,2,2,6,2,0,,2.0,,,0,0,0,0,2,0,2,2,0,0,0,0,2,2,2,2,,,,,,,,,Database_Professional
2,0.0,0,2,0,2,2,2,2,2,6,2,0,,2.0,,,0,0,0,0,2,0,2,3,0,0,0,0,2,2,2,2,,,,,,,,,Database_Professional
2,0.0,0,2,0,2,2,2,2,2,6,2,0,,2.0,,,0,0,0,0,2,0,2,4,0,0,0,0,2,2,2,2,,,,,,,,,Database_Professional
2,0.0,0,2,0,2,2,2,2,2,6,2,0,,2.0,,,0,0,0,0,2,0,2,5,0,0,0,0,2,2,2,2,,,,,,,,,Database_Professional
3,0.0,0,3,0,3,3,3,3,3,6,3,0,,3.0,,,0,0,0,0,3,0,3,0,0,0,0,0,3,3,3,3,,,,,,,,,Database_Professional
3,0.0,0,3,0,3,3,3,3,3,6,3,0,,3.0,,,0,0,0,0,3,0,3,1,0,0,0,0,3,3,3,3,,,,,,,,,Database_Professional
3,0.0,0,3,0,3,3,3,3,3,6,3,0,,3.0,,,0,0,0,0,3,0,3,2,0,0,0,0,3,3,3,3,,,,,,,,,Database_Professional
3,0.0,0,3,0,3,3,3,3,3,6,3,0,,3.0,,,0,0,0,0,3,0,3,3,0,0,0,0,3,3,3,3,,,,,,,,,Database_Professional
3,0.0,0,3,0,3,3,3,3,3,6,3,0,,3.0,,,0,0,0,0,3,0,3,4,0,0,0,0,3,3,3,3,,,,,,,,,Database_Professional
3,0.0,0,3,0,3,3,3,3,3,6,3,0,,3.0,,,0,0,0,0,3,0,3,5,0,0,0,0,3,3,3,3,,,,,,,,,Database_Professional
4,0.0,0,4,0,4,4,4,4,4,6,4,0,,4.0,,,0,0,0,0,4,0,4,0,0,0,0,0,4,4,4,4,,,,,,,,,Database_Professional
4,0.0,0,4,0,4,4,4,4,4,6,4,0,,4.0,,,0,0,0,0,4,0,4,1,0,0,0,0,4,4,4,4,,,,,,,,,Database_Professional
4,0.0,0,4,0,4,4,4,4,4,6,4,0,,4.0,,,0,0,0,0,4,0,4,2,0,0,0,0,4,4,4,4,,,,,,,,,Database_Professional
4,0.0,0,4,0,4,4,4,4,4,6,4,0,,4.0,,,0,0,0,0,4,0,4,3,0,0,0,0,4,4,4,4,,,,,,,,,Database_Professional
4,0.0,0,4,0,4,4,4,4,4,6,4,0,,4.0,,,0,0,0,0,4,0,4,4,0,0,0,0,4,4,4,4,,,,,,,,,Database_Professional
4,0.0,0,4,0,4,4,4,4,4,6,4,0,,4.0,,,0,0,0,0,4,0,4,5,0,0,0,0,4,4,4,4,,,,,,,,,Database_Professional
5,0.0,0,5,0,5,5,5,5,5,6,5,0,,5.0,,,0,0,0,0,5,0,5,0,0,0,0,0,5,5,5,5,,,,,,,,,Database_Professional
5,0.0,0,5,0,5,5,5,5,5,6,5,0,,5.0,,,0,0,0,0,5,0,5,1,0,0,0,0,5,5,5,5,,,,,,,,,Database_Professional
5,0.0,0,5,0,5,5,5,5,5,6,5,0,,5.0,,,0,0,0,0,5,0,5,2,0,0,0,0,5,5,5,5,,,,,,,,,Database_Professional
5,0.0,0,5,0,5,5,5,5,5,6,5,0,,5.0,,,0,0,0,0,5,0,5,3,0,0,0,0,5,5,5,5,,,,,,,,,Database_Professional
5,0.0,0,5,0,5,5,5,5,5,6,5,0,,5.0,,,0,0,0,0,5,0,5,4,0,0,0,0,5,5,5,5,,,,,,,,,Database_Professional
5,0.0,0,5,0,5,5,5,5,5,6,5,0,,5.0,,,0,0,0,0,5,0,5,5,0,0,0,0,5,5,5,5,,,,,,,,,Database_Professional
0,0.0,0,0,0,0,0,0,0,0,6,0,0,,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Database_Professional
0,0.0,0,0,0,0,0,1,0,0,6,0,0,,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Database_Professional
0,0.0,0,0,0,0,0,2,0,0,6,0,0,,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Database_Professional
0,0.0,0,0,0,0,0,3,0,0,6,0,0,,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Database_Professional
0,0.0,0,0,0,0,0,4,0,0,6,0,0,,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Database_Professional
0,0.0,0,0,0,0,0,5,0,0,6,0,0,,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Database_Professional
1,0.0,0,1,0,1,1,0,1,1,6,1,0,,1.0,,,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,,,,,,,,,Database_Professional
1,0.0,0,1,0,1,1,1,1,1,6,1,0,,1.0,,,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,,,,,,,,,Database_Professional
1,0.0,0,1,0,1,1,2,1,1,6,1,0,,1.0,,,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,,,,,,,,,Database_Professional
1,0.0,0,1,0,1,1,3,1,1,6,1,0,,1.0,,,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,,,,,,,,,Database_Professional
1,0.0,0,1,0,1,1,4,1,1,6,1,0,,1.0,,,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,,,,,,,,,Database_Professional
1,0.0,0,1,0,1,1,5,1,1,6,1,0,,1.0,,,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,,,,,,,,,Database_Professional
2,0.0,0,2,0,2,2,0,2,2,6,2,0,,2.0,,,0,0,0,0,2,0,2,2,0,0,0,0,2,2,2,2,,,,,,,,,Database_Professional
2,0.0,0,2,0,2,2,1,2,2,6,2,0,,2.0,,,0,0,0,0,2,0,2,2,0,0,0,0,2,2,2,2,,,,,,,,,Database_Professional
2,0.0,0,2,0,2,2,2,2,2,6,2,0,,2.0,,,0,0,0,0,2,0,2,2,0,0,0,0,2,2,2,2,,,,,,,,,Database_Professional
2,0.0,0,2,0,2,2,3,2,2,6,2,0,,2.0,,,0,0,0,0,2,0,2,2,0,0,0,0,2,2,2,2,,,,,,,,,Database_Professional
2,0.0,0,2,0,2,2,4,2,2,6,2,0,,2.0,,,0,0,0,0,2,0,2,2,0,0,0,0,2,2,2,2,,,,,,,,,Database_Professional
2,0.0,0,2,0,2,2,5,2,2,6,2,0,,2.0,,,0,0,0,0,2,0,2,2,0,0,0,0,2,2,2,2,,,,,,,,,Database_Professional
3,0.0,0,3,0,3,3,0,3,3,6,3,0,,3.0,,,0,0,0,0,3,0,3,3,0,0,0,0,3,3,3,3,,,,,,,,,Database_Professional
3,0.0,0,3,0,3,3,1,3,3,6,3,0,,3.0,,,0,0,0,0,3,0,3,3,0,0,0,0,3,3,3,3,,,,,,,,,Database_Professional
3,0.0,0,3,0,3,3,2,3,3,6,3,0,,3.0,,,0,0,0,0,3,0,3,3,0,0,0,0,3,3,3,3,,,,,,,,,Database_Professional
3,0.0,0,3,0,3,3,3,3,3,6,3,0,,3.0,,,0,0,0,0,3,0,3,3,0,0,0,0,3,3,3,3,,,,,,,,,Database_Professional
3,0.0,0,3,0,3,3,4,3,3,6,3,0,,3.0,,,0,0,0,0,3,0,3,3,0,0,0,0,3,3,3,3,,,,,,,,,Database_Professional
3,0.0,0,3,0,3,3,5,3,3,6,3,0,,3.0,,,0,0,0,0,3,0,3,3,0,0,0,0,3,3,3,3,,,,,,,,,Database_Professional
4,0.0,0,4,0,4,4,0,4,4,6,4,0,,4.0,,,0,0,0,0,4,0,4,4,0,0,0,0,4,4,4,4,,,,,,,,,Database_Professional
4,0.0,0,4,0,4,4,1,4,4,6,4,0,,4.0,,,0,0,0,0,4,0,4,4,0,0,0,0,4,4,4,4,,,,,,,,,Database_Professional
4,0.0,0,4,0,4,4,2,4,4,6,4,0,,4.0,,,0,0,0,0,4,0,4,4,0,0,0,0,4,4,4,4,,,,,,,,,Database_Professional
4,0.0,0,4,0,4,4,3,4,4,6,4,0,,4.0,,,0,0,0,0,4,0,4,4,0,0,0,0,4,4,4,4,,,,,,,,,Database_Professional
4,0.0,0,4,0,4,4,4,4,4,6,4,0,,4.0,,,0,0,0,0,4,0,4,4,0,0,0,0,4,4,4,4,,,,,,,,,Database_Professional
4,0.0,0,4,0,4,4,5,4,4,6,4,0,,4.0,,,0,0,0,0,4,0,4,4,0,0,0,0,4,4,4,4,,,,,,,,,Database_Professional
5,0.0,0,5,0,5,5,0,5,5,6,5,0,,5.0,,,0,0,0,0,5,0,5,5,0,0,0,0,5,5,5,5,,,,,,,,,Database_Professional
5,0.0,0,5,0,5,5,1,5,5,6,5,0,,5.0,,,0,0,0,0,5,0,5,5,0,0,0,0,5,5,5,5,,,,,,,,,Database_Professional
5,0.0,0,5,0,5,5,2,5,5,6,5,0,,5.0,,,0,0,0,0,5,0,5,5,0,0,0,0,5,5,5,5,,,,,,,,,Database_Professional
5,0.0,0,5,0,5,5,3,5,5,6,5,0,,5.0,,,0,0,0,0,5,0,5,5,0,0,0,0,5,5,5,5,,,,,,,,,Database_Professional
5,0.0,0,5,0,5,5,4,5,5,6,5,0,,5.0,,,0,0,0,0,5,0,5,5,0,0,0,0,5,5,5,5,,,,,,,,,Database_Professional
5,0.0,0,5,0,5,5,5,5,5,6,5,0,,5.0,,,0,0,0,0,5,0,5,5,0,0,0,0,5,5,5,5,,,,,,,,,Database_Professional
0,0.0,0,0,0,0,0,0,0,0,6,0,0,,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Database_Professional
0,0.0,0,0,0,0,0,0,0,0,6,0,0,,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,Database_Professional
0,0.0,0,0,0,0,0,0,0,0,6,0,0,,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,,Database_Professional
0,0.0,0,0,0,0,0,0,0,0,6,0,0,,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,,,,,,Database_Professional
0,0.0,0,0,0,0,0,0,0,0,6,0,0,,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,,,,,,,,,Database_Professional
0,0.0,0,0,0,0,0,0,0,0,6,0,0,,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,,,,,,,,,Database_Professional
1,0.0,0,1,0,1,1,1,1,1,6,1,0,,1.0,,,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,,,,,,,,,Database_Professional
1,0.0,0,1,0,1,1,1,1,1,6,1,0,,1.0,,,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,,,,,,,,,Database_Professional
1,0.0,0,1,0,1,1,1,1,1,6,1,0,,1.0,,,0,0,0,0,1,0,1,1,0,0,0,0,1,1,2,1,,,,,,,,,Database_Professional
1,0.0,0,1,0,1,1,1,1,1,6,1,0,,1.0,,,0,0,0,0,1,0,1,1,0,0,0,0,1,1,3,1,,,,,,,,,Database_Professional
1,0.0,0,1,0,1,1,1,1,1,6,1,0,,1.0,,,0,0,0,0,1,0,1,1,0,0,0,0,1,1,4,1,,,,,,,,,Database_Professional
1,0.0,0,1,0,1,1,1,1,1,6,1,0,,1.0,,,0,0,0,0,1,0,1,1,0,0,0,0,1,1,5,1,,,,,,,,,Database_Professional
2,0.0,0,2,0,2,2,2,2,2,6,2,0,,2.0,,,0,0,0,0,2,0,2,2,0,0,0,0,2,2,0,2,,,,,,,,,Database_Professional
2,0.0,0,2,0,2,2,2,2,2,6,2,0,,2.0,,,0,0,0,0,2,0,2,2,0,0,0,0,2,2,1,2,,,,,,,,,Database_Professional
2,0.0,0,2,0,2,2,2,2,2,6,2,0,,2.0,,,0,0,0,0,2,0,2,2,0,0,0,0,2,2,2,2,,,,,,,,,Database_Professional
2,0.0,0,2,0,2,2,2,2,2,6,2,0,,2.0,,,0,0,0,0,2,0,2,2,0,0,0,0,2,2,3,2,,,,,,,,,Database_Professional
2,0.0,0,2,0,2,2,2,2,2,6,2,0,,2.0,,,0,0,0,0,2,0,2,2,0,0,0,0,2,2,4,2,,,,,,,,,Database_Professional
2,0.0,0,2,0,2,2,2,2,2,6,2,0,,2.0,,,0,0,0,0,2,0,2,2,0,0,0,0,2,2,5,2,,,,,,,,,Database_Professional
3,0.0,0,3,0,3,3,3,3,3,6,3,0,,3.0,,,0,0,0,0,3,0,3,3,0,0,0,0,3,3,0,3,,,,,,,,,Database_Professional
3,0.0,0,3,0,3,3,3,3,3,6,3,0,,3.0,,,0,0,0,0,3,0,3,3,0,0,0,0,3,3,1,3,,,,,,,,,Database_Professional
3,0.0,0,3,0,3,3,3,3,3,6,3,0,,3.0,,,0,0,0,0,3,0,3,3,0,0,0,0,3,3,2,3,,,,,,,,,Database_Professional
3,0.0,0,3,0,3,3,3,3,3,6,3,0,,3.0,,,0,0,0,0,3,0,3,3,0,0,0,0,3,3,3,3,,,,,,,,,Database_Professional
3,0.0,0,3,0,3,3,3,3,3,6,3,0,,3.0,,,0,0,0,0,3,0,3,3,0,0,0,0,3,3,4,3,,,,,,,,,Database_Professional
3,0.0,0,3,0,3,3,3,3,3,6,3,0,,3.0,,,0,0,0,0,3,0,3,3,0,0,0,0,3,3,5,3,,,,,,,,,Database_Professional
4,0.0,0,4,0,4,4,4,4,4,6,4,0,,4.0,,,0,0,0,0,4,0,4,4,0,0,0,0,4,4,0,4,,,,,,,,,Database_Professional
4,0.0,0,4,0,4,4,4,4,4,6,4,0,,4.0,,,0,0,0,0,4,0,4,4,0,0,0,0,4,4,1,4,,,,,,,,,Database_Professional
4,0.0,0,4,0,4,4,4,4,4,6,4,0,,4.0,,,0,0,0,0,4,0,4,4,0,0,0,0,4,4,2,4,,,,,,,,,Database_Professional
4,0.0,0,4,0,4,4,4,4,4,6,4,0,,4.0,,,0,0,0,0,4,0,4,4,0,0,0,0,4,4,3,4,,,,,,,,,Database_Professional
4,0.0,0,4,0,4,4,4,4,4,6,4,0,,4.0,,,0,0,0,0,4,0,4,4,0,0,0,0,4,4,4,4,,,,,,,,,Database_Professional
4,0.0,0,4,0,4,4,4,4,4,6,4,0,,4.0,,,0,0,0,0,4,0,4,4,0,0,0,0,4,4,5,4,,,,,,,,,Database_Professional
5,0.0,0,5,0,5,5,5,5,5,6,5,0,,5.0,,,0,0,0,0,5,0,5,5,0,0,0,0,5,5,0,5,,,,,,,,,Database_Professional
5,0.0,0,5,0,5,5,5,5,5,6,5,0,,5.0,,,0,0,0,0,5,0,5,5,0,0,0,0,5,5,1,5,,,,,,,,,Database_Professional
5,0.0,0,5,0,5,5,5,5,5,6,5,0,,5.0,,,0,0,0,0,5,0,5,5,0,0,0,0,5,5,2,5,,,,,,,,,Database_Professional
5,0.0,0,5,0,5,5,5,5,5,6,5,0,,5.0,,,0,0,0,0,5,0,5,5,0,0,0,0,5,5,3,5,,,,,,,,,Database_Professional
5,0.0,0,5,0,5,5,5,5,5,6,5,0,,5.0,,,0,0,0,0,5,0,5,5,0,0,0,0,5,5,4,5,,,,,,,,,Database_Professional
5,0.0,0,5,0,5,5,5,5,5,6,5,0,,5.0,,,0,0,0,0,5,0,5,5,0,0,0,0,5,5,5,5,,,,,,,,,Database_Professional
0,0.0,0,0,0,0,0,0,0,0,6,0,0,,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Database_Professional
1,0.0,0,0,0,0,0,0,0,0,6,0,0,,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Database_Professional
